date,PHR,GVR,TRC,VNIndex
11/09/2016,12446,,21600,678.1699829101563
11/08/2016,12554,,21600,670.260009765625
11/07/2016,12284,,21500,676.4600219726563
11/04/2016,11826,,21500,674.1400146484375
11/03/2016,11799,,21500,666.72998046875
11/02/2016,11638,,21500,667.6300048828125
11/01/2016,11611,,21500,671.4000244140625
10/31/2016,11799,,21500,676.5999755859375
10/28/2016,12122,,21000,675.7999877929688
10/27/2016,11449,,21000,682.25
10/26/2016,11045,,21200,676.9000244140625
10/25/2016,11045,,21200,673.6099853515625
10/24/2016,10641,,21500,676.1799926757813
10/21/2016,10560,,21100,678.02001953125
10/20/2016,10749,,21200,684.8300170898438
10/19/2016,10883,,21100,686.3900146484375
10/18/2016,11260,,21200,688.8900146484375
10/17/2016,11207,,21300,682.02001953125
10/14/2016,10937,,21500,680.9500122070313
10/13/2016,10668,,21500,687
10/12/2016,10668,,21600,685.22998046875
10/11/2016,10722,,21500,682.4500122070313
10/10/2016,10129,,21300,682.3599853515625
10/07/2016,10129,,21400,674.1900024414063
10/06/2016,9940,,21300,683.9500122070313
10/05/2016,9698,,21500,687.3200073242188
10/04/2016,9698,,21500,687.0399780273438
10/03/2016,9536,,21500,684.2000122070313
09/30/2016,9536,,21700,683.0499877929688
09/29/2016,9698,,21800,685.72998046875
09/28/2016,9698,,21800,688.5499877929688
09/27/2016,9698,,21800,686.719970703125
09/26/2016,9860,,22000,684.8900146484375
09/23/2016,9914,,21900,677.0399780273438
09/22/2016,10075,,22000,674.0900268554688
09/21/2016,9860,,21700,671.3800048828125
09/20/2016,9698,,21900,668.47998046875
09/19/2016,9590,,21600,663.3699951171875
09/16/2016,9590,,21300,657.8900146484375
09/15/2016,9563,,21500,651.3099975585938
09/14/2016,9536,,22300,656.1799926757813
09/13/2016,9644,,21800,656.6400146484375
09/12/2016,9590,,22100,659.719970703125
09/09/2016,9698,,21900,659.760009765625
09/08/2016,9644,,22000,666.8800048828125
09/07/2016,9644,,21700,666.0700073242188
09/06/2016,9536,,21900,661.280029296875
09/05/2016,9644,,22200,663.9000244140625
09/01/2016,9698,,22000,664.5499877929688
08/31/2016,9698,,22400,669.1900024414063
08/30/2016,9536,,22100,674.6300048828125
08/29/2016,9536,,21900,672.6699829101563
08/26/2016,9482,,21600,669.4400024414063
08/25/2016,9644,,21900,667.75
08/24/2016,9698,,21500,658.5
08/23/2016,9698,,21500,660.77001953125
08/22/2016,9860,,21700,659.1599731445313
08/19/2016,9914,,22100,657.6799926757813
08/18/2016,9967,,22000,662.280029296875
08/17/2016,9914,,22100,660.6500244140625
08/16/2016,10021,,21900,660.510009765625
08/15/2016,10129,,21900,658.1099853515625
08/12/2016,10075,,21900,659.469970703125
08/11/2016,9967,,22000,655.7100219726563
08/10/2016,9758,,22700,660.239990234375
08/09/2016,9862,,22000,648.3300170898438
08/08/2016,10020,,22200,637.3400268554688
08/05/2016,10020,,21700,629.4600219726563
08/04/2016,10020,,22100,627.3900146484375
08/03/2016,10020,,21500,631.9400024414063
08/02/2016,10125,,22600,631.6099853515625
08/01/2016,10177,,22700,636.0499877929688
07/29/2016,10177,,22100,648.3800048828125
07/28/2016,10177,,22200,652.22998046875
07/27/2016,10335,,23000,657.1400146484375
07/26/2016,10335,,23000,656.1099853515625
07/25/2016,10335,,23000,648.5900268554688
07/22/2016,10177,,24000,649.2999877929688
07/21/2016,10282,,24000,649.8699951171875
07/20/2016,10072,,24300,659.5700073242188
07/19/2016,10230,,24300,660.260009765625
07/18/2016,10230,,23900,667.760009765625
07/15/2016,10492,,23900,673.5
07/14/2016,10072,,24300,664.5599975585938
07/13/2016,10177,,23600,666.6900024414063
07/12/2016,10177,,23400,675.1199951171875
07/11/2016,10125,,24600,658.9000244140625
07/08/2016,10649,,24800,652.260009765625
07/07/2016,10702,,24800,658.6799926757813
07/06/2016,10702,,24400,661.1199951171875
07/05/2016,10754,,23200,649.4600219726563
07/04/2016,10807,,22300,650.8800048828125
07/01/2016,10807,,22100,647.9600219726563
06/30/2016,10912,,22400,640.2999877929688
06/29/2016,10912,,22000,632.260009765625
06/28/2016,10387,,21000,630.1199951171875
06/27/2016,10544,,20900,622.2000122070313
06/24/2016,10597,,21600,621.27001953125
06/23/2016,11226,,23000,620.77001953125
06/22/2016,11122,,22900,632.27001953125
06/21/2016,11174,,22700,626.4099731445313
06/20/2016,11279,,22700,628
06/17/2016,11174,,22700,626.4600219726563
06/16/2016,11384,,23100,619.25
06/15/2016,10649,,23000,625.1099853515625
06/14/2016,10335,,22600,627.02001953125
06/13/2016,10282,,23200,625.4299926757813
06/10/2016,10544,,23600,623.5800170898438
06/09/2016,10544,,22700,629.8400268554688
06/08/2016,10072,,22800,631.260009765625
06/07/2016,9967,,24000,627.8699951171875
06/06/2016,9862,,24500,624.6500244140625
06/03/2016,9705,,24200,620.0499877929688
06/02/2016,9862,,23000,621.8800048828125
06/01/2016,9967,,22800,623.3699951171875
05/31/2016,10125,,21400,619.8599853515625
05/30/2016,9810,,20000,618.4400024414063
05/27/2016,9810,,18700,614.5
05/26/2016,9810,,18800,608.1099853515625
05/25/2016,9758,,18300,604.3400268554688
05/24/2016,9862,,18200,611.8900146484375
05/23/2016,9758,,19000,611.6199951171875
05/20/2016,9915,,18800,611.030029296875
05/19/2016,9705,,18800,614.8099975585938
05/18/2016,9758,,19200,619.2000122070313
05/17/2016,18500,,19200,622.4500122070313
05/16/2016,18200,,19500,624.75
05/13/2016,17600,,18900,615.780029296875
05/12/2016,18600,,18800,610.8200073242188
05/11/2016,19000,,19600,612.1199951171875
05/10/2016,18200,,18400,614.0599975585938
05/09/2016,18300,,18500,605.0499877929688
05/06/2016,18900,,18500,603.8499755859375
05/05/2016,19400,,18400,606.52001953125
05/04/2016,18700,,18300,601.510009765625
04/29/2016,19600,,18500,599.0700073242188
04/28/2016,19600,,18400,598.3699951171875
04/27/2016,19800,,18500,591.6699829101563
04/26/2016,19800,,18500,593.9600219726563
04/25/2016,19100,,18400,598.47998046875
04/22/2016,18800,,18500,591.5800170898438
04/21/2016,18800,,18300,592.47998046875
04/20/2016,18100,,17800,575.72998046875
04/19/2016,18100,,18200,568.030029296875
04/15/2016,18600,,18300,568.280029296875
04/14/2016,18600,,18400,579.8599853515625
04/13/2016,19300,,18700,579.489990234375
04/12/2016,19000,,19300,578.02001953125
04/11/2016,18000,,19400,579.8400268554688
04/08/2016,16900,,19200,579.27001953125
04/07/2016,17000,,19200,572.3400268554688
04/06/2016,17000,,19400,571.5999755859375
04/05/2016,16800,,19200,567.7899780273438
04/04/2016,16500,,19900,560.3200073242188
04/01/2016,16600,,19600,555.8200073242188
03/31/2016,17100,,20000,558.4299926757813
03/30/2016,18300,,20400,561.219970703125
03/29/2016,18400,,20000,569.9099731445313
03/28/2016,18500,,19700,568.280029296875
03/25/2016,18400,,19700,575.719970703125
03/24/2016,18400,,19900,572.0800170898438
03/23/2016,18600,,19300,570.6599731445313
03/22/2016,19100,,19300,574.7100219726563
03/21/2016,18600,,19600,570.9099731445313
03/18/2016,19000,,19600,572.27001953125
03/17/2016,19000,,19600,575.8200073242188
03/16/2016,18400,,19900,579.260009765625
03/15/2016,18600,,19500,577.0700073242188
03/14/2016,19600,,19700,574.0399780273438
03/11/2016,20000,,19900,577.97998046875
03/10/2016,20000,,19800,577.260009765625
03/09/2016,19200,,20100,575.9099731445313
03/08/2016,20400,,20200,571.7100219726563
03/07/2016,19100,,20200,574.7100219726563
03/04/2016,17900,,20100,576.2000122070313
03/03/2016,16800,,20000,573.6500244140625
03/02/2016,16600,,20200,570.3900146484375
03/01/2016,16000,,20000,570.1799926757813
02/29/2016,16000,,20000,561.5599975585938
02/26/2016,15900,,20000,559.3699951171875
02/24/2016,15300,,20000,566.1099853515625
02/23/2016,15900,,20200,562.8200073242188
02/22/2016,15300,,20000,568.0399780273438
02/19/2016,15700,,19800,561.280029296875
02/18/2016,15600,,19900,560.7100219726563
02/17/2016,15300,,19700,554.030029296875
02/16/2016,15300,,19600,552.489990234375
02/15/2016,15300,,19700,547.0499877929688
02/05/2016,15500,,19800,548.0499877929688
02/04/2016,15300,,19800,543.7899780273438
02/03/2016,15400,,19800,544.75
02/02/2016,15800,,19800,542.1500244140625
02/01/2016,15800,,20000,539.0700073242188
01/29/2016,15900,,19700,536.4500122070313
01/28/2016,15200,,20000,540.5599975585938
01/27/2016,15200,,19700,545.25
01/26/2016,15100,,19700,539.469970703125
01/25/2016,15200,,19600,542.6900024414063
01/22/2016,15100,,19800,537.72998046875
01/21/2016,16000,,20000,542.3499755859375
01/20/2016,15400,,20000,522.239990234375
01/19/2016,15500,,20000,521.8800048828125
01/18/2016,15600,,19900,529.4400024414063
01/15/2016,15800,,20000,535.77001953125
01/14/2016,16000,,20000,526.3699951171875
01/13/2016,16100,,20000,543.0399780273438
01/12/2016,16100,,20400,553.030029296875
01/11/2016,16200,,20500,560.3699951171875
01/08/2016,16300,,21500,564.260009765625
01/07/2016,16300,,22800,557.8699951171875
01/06/2016,16300,,22800,560.0499877929688
01/05/2016,16400,,23100,565.3599853515625
01/04/2016,16300,,23100,574.5700073242188
12/31/2015,16300,,24000,569.9400024414063
12/30/2015,16700,,24000,574.4099731445313
12/29/2015,16300,,23600,579.030029296875
12/28/2015,16800,,23600,579.4500122070313
12/25/2015,16500,,23500,576.2899780273438
12/24/2015,16500,,25200,569.9000244140625
12/23/2015,17100,,24200,567.6699829101563
12/22/2015,16200,,23000,566.1699829101563
12/21/2015,16900,,23000,564.27001953125
12/18/2015,18100,,23000,566.3499755859375
12/16/2015,18100,,23400,566.9000244140625
12/15/2015,18100,,24000,568.1799926757813
12/14/2015,18100,,23500,577.1099853515625
12/11/2015,18500,,23500,572.5499877929688
12/10/2015,18000,,23500,568
12/09/2015,18300,,23000,562.219970703125
12/08/2015,18500,,23500,563.4299926757813
12/07/2015,18400,,23000,561.0399780273438
12/04/2015,18100,,22900,565.2000122070313
12/03/2015,19000,,22800,574.1500244140625
12/01/2015,18200,,23000,563.6199951171875
11/30/2015,18200,,23900,571.6199951171875
11/27/2015,18100,,23800,574.3800048828125
11/26/2015,18100,,23700,574.4199829101563
11/25/2015,18100,,23500,570.4099731445313
11/24/2015,18000,,22600,573.2000122070313
11/23/2015,18000,,22700,582.8599853515625
11/20/2015,18000,,22600,590.4000244140625
11/19/2015,18000,,22600,595.7000122070313
11/18/2015,18100,,22900,593.8300170898438
11/13/2015,18400,,23300,599.989990234375
11/12/2015,18300,,23000,604.4600219726563
11/11/2015,18200,,22400,601.9000244140625
11/10/2015,18200,,24000,603.3400268554688
11/09/2015,18100,,24400,605.0499877929688
11/06/2015,18100,,24600,609.2100219726563
11/05/2015,18300,,24600,611.27001953125
11/04/2015,18300,,24600,605.5800170898438
11/03/2015,18300,,24600,603.530029296875
11/02/2015,18300,,24900,605.27001953125
10/30/2015,18300,,25000,610.6599731445313
10/29/2015,18300,,24900,612.3599853515625
10/28/2015,17900,,24900,615.1799926757813
10/27/2015,18000,,25000,610.5999755859375
10/26/2015,17900,,25000,611.7100219726563
10/23/2015,18000,,24900,602.760009765625
10/22/2015,17900,,24700,607.3699951171875
10/21/2015,17900,,24700,605.2000122070313
10/20/2015,17900,,24700,596.239990234375
10/19/2015,18200,,24600,598.4400024414063
10/16/2015,17800,,24600,598.6099853515625
10/15/2015,17800,,25100,601.739990234375
10/14/2015,18100,,25100,595.0800170898438
10/13/2015,18300,,25000,590.239990234375
10/12/2015,19300,,25000,590.4500122070313
10/08/2015,18300,,25300,594.6099853515625
10/07/2015,18500,,25000,593.02001953125
10/06/2015,18400,,25100,592.4000244140625
10/05/2015,18900,,25500,589.97998046875
10/02/2015,18500,,25500,590.8400268554688
09/30/2015,18200,,25300,592.0999755859375
09/29/2015,18000,,25300,588.02001953125
09/28/2015,18000,,25800,586.780029296875
09/25/2015,18000,,25400,579.5700073242188
09/24/2015,17800,,25300,581.2899780273438
09/23/2015,17800,,25600,570
09/22/2015,17800,,26100,562.3099975585938
09/21/2015,17600,,25700,563.5399780273438
09/17/2015,17500,,25800,562.6400146484375
09/16/2015,17200,,25700,561.1900024414063
09/15/2015,17600,,26900,564.8800048828125
09/14/2015,17500,,25200,570.3800048828125
09/11/2015,18000,,25500,570.25
09/10/2015,18000,,25500,572.719970703125
09/09/2015,18300,,25500,573.2000122070313
09/07/2015,17400,,25500,572.1199951171875
09/04/2015,17700,,25600,566.25
09/03/2015,17600,,25700,562.47998046875
09/01/2015,17600,,25500,564.1300048828125
08/31/2015,17500,,25000,563.27001953125
08/28/2015,17500,,24800,562.1699829101563
08/27/2015,17400,,25100,566.739990234375
08/26/2015,17800,,25200,572.0700073242188
08/25/2015,17800,,25400,572.3400268554688
08/24/2015,17800,,25600,566.719970703125
08/21/2015,18300,,25500,554.9299926757813
08/20/2015,18800,,25300,556.8099975585938
08/19/2015,19000,,25100,554.2999877929688
08/18/2015,19500,,25300,562.3099975585938
08/17/2015,19000,,25300,564.75
08/14/2015,19000,,25100,570.8699951171875
08/13/2015,19000,,25200,555.8099975585938
08/12/2015,19400,,25300,545.8900146484375
08/11/2015,19400,,25200,529.97998046875
08/10/2015,19300,,25200,526.9299926757813
08/07/2015,19500,,25100,556.2999877929688
08/06/2015,19200,,25000,566.6900024414063
08/05/2015,19300,,25100,577.8200073242188
08/04/2015,19800,,25100,580.219970703125
08/03/2015,19500,,25000,573.1500244140625
07/31/2015,19400,,25000,589.030029296875
07/30/2015,19400,,24500,594.260009765625
07/29/2015,19800,,23600,604.239990234375
07/28/2015,19600,,25200,613.0499877929688
07/27/2015,20200,,25800,614.530029296875
07/24/2015,19900,,27500,603.760009765625
07/23/2015,19900,,27200,601.0399780273438
07/22/2015,20000,,27500,607.0800170898438
07/21/2015,19800,,27800,600.760009765625
07/20/2015,19800,,27800,609.469970703125
07/17/2015,20000,,27300,621.0599975585938
07/16/2015,20100,,27600,626.5700073242188
07/15/2015,21200,,27700,624.7000122070313
07/14/2015,20400,,27900,631.469970703125
07/13/2015,21100,,27800,635.4600219726563
07/10/2015,19900,,26900,631.260009765625
07/09/2015,19700,,26600,632.010009765625
07/08/2015,19900,,26600,629.8499755859375
07/07/2015,20000,,26600,616.6099853515625
07/06/2015,20000,,26400,620.5399780273438
07/03/2015,20000,,26600,628.6300048828125
07/02/2015,20000,,26000,626.9000244140625
07/01/2015,19800,,26000,630.8900146484375
06/30/2015,20000,,26000,638.6900024414063
06/29/2015,19900,,26100,634.0599975585938
06/26/2015,20000,,26000,627.280029296875
06/25/2015,19800,,26000,622.0999755859375
06/24/2015,20000,,25900,623.1699829101563
06/23/2015,20000,,25900,630.27001953125
06/22/2015,20000,,25900,625.219970703125
06/19/2015,19900,,26000,616.4299926757813
06/18/2015,20000,,26000,605.7000122070313
06/17/2015,20000,,26200,591.5
06/16/2015,20000,,26100,593.0499877929688
06/12/2015,20200,,26100,591.75
06/11/2015,20300,,26300,581.75
06/10/2015,20600,,26000,587.989990234375
06/09/2015,20100,,26000,590.02001953125
06/08/2015,20500,,26000,593.0700073242188
06/05/2015,20500,,26100,594.0800170898438
06/04/2015,20300,,26100,584.7000122070313
06/02/2015,20000,,26100,580.3499755859375
06/01/2015,20600,,26200,578.8699951171875
05/29/2015,20600,,26000,580.3499755859375
05/28/2015,20200,,26000,586.47998046875
05/27/2015,20900,,26300,582.72998046875
05/26/2015,19600,,26200,581.0499877929688
05/25/2015,19100,,26400,574.0999755859375
05/22/2015,19300,,26000,574.469970703125
05/21/2015,19300,,26000,579.8300170898438
05/20/2015,19300,,26500,578.0700073242188
05/19/2015,19200,,26900,568.989990234375
05/18/2015,19100,,27100,567.9000244140625
05/15/2015,19400,,26600,570.3099975585938
05/14/2015,20000,,26100,574.97998046875
05/13/2015,19600,,26000,569.5599975585938
05/12/2015,20000,,26000,572.969970703125
05/11/2015,20000,,26400,566.47998046875
05/08/2015,20800,,25600,567.2000122070313
05/07/2015,19800,,25700,563
05/06/2015,20500,,25700,561.8200073242188
05/05/2015,22400,,26100,552.5599975585938
05/04/2015,21500,,26100,550.0999755859375
04/27/2015,22100,,26300,536.8200073242188
04/24/2015,21200,,27200,528.9500122070313
04/23/2015,21700,,27500,537.4400024414063
04/22/2015,21800,,28000,543.6900024414063
04/21/2015,21300,,28300,542.8200073242188
04/20/2015,21100,,28400,544.4099731445313
04/17/2015,21000,,28400,551.6699829101563
04/16/2015,21200,,28500,554.510009765625
04/15/2015,21500,,28600,552.97998046875
04/14/2015,21200,,29200,549.2999877929688
04/13/2015,21200,,29000,552.6500244140625
04/10/2015,21200,,28900,545.0800170898438
04/09/2015,21200,,28600,562.4000244140625
04/08/2015,21000,,28500,565.77001953125
04/07/2015,20900,,29500,561.25
04/06/2015,20900,,29600,562.510009765625
04/03/2015,21000,,29600,562.239990234375
04/02/2015,21300,,28500,565.0399780273438
04/01/2015,21300,,28500,568.3200073242188
03/31/2015,21000,,28600,568.280029296875
03/30/2015,21400,,28500,564.5
03/27/2015,22500,,28500,558.6699829101563
03/26/2015,22900,,28700,559.5399780273438
03/25/2015,21500,,28500,554.030029296875
03/24/2015,21000,,29000,550.52001953125
03/23/2015,22100,,28400,547.719970703125
03/19/2015,22100,,28500,548.1099853515625
03/18/2015,22200,,28400,542.969970703125
03/17/2015,22400,,28500,547.8499755859375
03/16/2015,22400,,28800,546.8499755859375
03/13/2015,22500,,28700,538.9099731445313
03/12/2015,22700,,29000,551.1300048828125
03/11/2015,22700,,28500,545.1900024414063
03/10/2015,22700,,28600,551.4199829101563
03/09/2015,22600,,28700,556.1599731445313
03/06/2015,22500,,29000,560.9299926757813
03/05/2015,22500,,29600,567.4299926757813
03/04/2015,22500,,30000,570.8900146484375
03/03/2015,22400,,29500,575.4400024414063
03/02/2015,22100,,30200,573.739990234375
02/27/2015,21600,,30300,578.6799926757813
02/26/2015,22600,,28600,581.760009765625
02/25/2015,21600,,30600,580.7999877929688
02/24/2015,21700,,30600,586.0999755859375
02/13/2015,21100,,30600,588.530029296875
02/12/2015,20600,,30800,586.5399780273438
02/11/2015,20600,,30700,589.6599731445313
02/10/2015,20600,,30800,588.4400024414063
02/09/2015,21700,,32100,593.969970703125
02/06/2015,21600,,30800,596.9099731445313
02/05/2015,23000,,30800,600.3900146484375
02/04/2015,23000,,30900,596.719970703125
02/03/2015,23600,,31000,590.72998046875
02/02/2015,25200,,31100,592.5700073242188
01/30/2015,25000,,31200,596.719970703125
01/29/2015,25000,,31200,592.6599731445313
01/28/2015,26500,,31300,596.9500122070313
01/27/2015,25900,,31400,587.239990234375
01/26/2015,25500,,31200,584.6699829101563
01/23/2015,25500,,31300,581.760009765625
01/22/2015,24600,,31200,574.52001953125
01/21/2015,24600,,31300,573.5499877929688
01/20/2015,24400,,31800,574.1300048828125
01/19/2015,26000,,31800,567.1699829101563
01/15/2015,25000,,31700,561.4500122070313
01/14/2015,25000,,31800,557.469970703125
01/12/2015,25500,,31800,570.3699951171875
01/09/2015,25000,,32200,576.0700073242188
01/08/2015,25000,,32000,583.280029296875
01/07/2015,25900,,31900,583.760009765625
01/06/2015,25500,,31700,579.2999877929688
01/05/2015,26900,,31500,580.6400146484375
12/31/2014,26800,,31100,582.3800048828125
12/30/2014,25200,,32000,574.5399780273438
12/29/2014,27000,,31800,569.1199951171875
12/26/2014,25500,,32100,572.219970703125
12/25/2014,25000,,31900,571.510009765625
12/24/2014,25900,,31900,574.8099975585938
12/23/2014,25700,,31900,577.739990234375
12/19/2014,24100,,31900,577.010009765625
12/18/2014,25900,,32700,580.5999755859375
12/17/2014,25900,,32100,574.3200073242188
12/16/2014,26500,,32500,569.72998046875
12/11/2014,26900,,32700,553.469970703125
12/10/2014,26900,,32600,552.0499877929688
12/09/2014,27000,,32700,549.6599731445313
12/08/2014,27000,,32400,544.4500122070313
12/05/2014,27000,,32800,545.6300048828125
12/04/2014,27500,,33000,537.5700073242188
12/03/2014,27600,,32100,532.6799926757813
12/02/2014,27000,,32900,533.3699951171875
12/01/2014,26500,,32000,532.010009765625
11/28/2014,27500,,32000,539.4400024414063
11/27/2014,28100,,32300,537.8800048828125
11/26/2014,28200,,32100,537.5399780273438
11/25/2014,27000,,33500,523.0900268554688
11/20/2014,27000,,32000,528.4500122070313
11/19/2014,27000,,32500,518.219970703125
11/18/2014,27000,,33100,535.1400146484375
11/17/2014,27300,,34400,547.9299926757813
11/14/2014,27300,,34200,553.9299926757813
11/13/2014,27300,,34200,550.1099853515625
11/12/2014,27500,,34200,557.1900024414063
11/11/2014,27800,,34200,555.3099975585938
11/10/2014,28300,,35500,571.6799926757813
11/07/2014,27400,,35300,578.760009765625
11/06/2014,28000,,35300,578.3800048828125
11/05/2014,28600,,36000,574.8800048828125
11/03/2014,28600,,35500,569.4299926757813
10/31/2014,28300,,34600,568.010009765625
10/30/2014,28400,,34300,566.5800170898438
10/29/2014,28700,,34300,572.8900146484375
10/28/2014,28500,,34100,576.0399780273438
10/27/2014,27300,,34000,585.9099731445313
10/24/2014,28500,,33000,582.530029296875
10/23/2014,29800,,33100,588.030029296875
10/21/2014,29000,,33300,593.3200073242188
10/17/2014,29500,,33100,588.3499755859375
10/16/2014,28500,,33200,594.25
10/15/2014,29000,,33500,600.9299926757813
10/14/2014,29400,,33200,600.3599853515625
10/13/2014,29500,,33100,603.1599731445313
10/10/2014,29800,,33200,604.010009765625
10/09/2014,29800,,33300,604.22998046875
10/08/2014,30000,,33300,602.1199951171875
10/07/2014,30000,,33400,602.5900268554688
10/06/2014,29800,,33600,597.8499755859375
10/03/2014,29800,,33500,597.010009765625
10/02/2014,29800,,33600,598.3900146484375
10/01/2014,29800,,33900,603.1500244140625
09/30/2014,29000,,33800,600.8400268554688
09/26/2014,29000,,33900,589.1400146484375
09/25/2014,29300,,34300,591.2000122070313
09/24/2014,29300,,33800,583.1300048828125
09/23/2014,29400,,33500,580.7999877929688
09/22/2014,29400,,31400,591.510009765625
09/19/2014,29500,,33700,593.530029296875
09/18/2014,29800,,33800,601.5900268554688
09/17/2014,30000,,33800,600.5499877929688
09/15/2014,29300,,33900,589.239990234375
09/11/2014,30100,,33900,585.280029296875
09/10/2014,30000,,34000,587.1699829101563
09/09/2014,29700,,34000,604.2899780273438
09/08/2014,30700,,34100,605.7899780273438
09/05/2014,30800,,34400,614.219970703125
09/04/2014,29800,,34700,617.719970703125
09/03/2014,30400,,34800,624.3400268554688
08/29/2014,30500,,34400,617.260009765625
08/28/2014,30500,,34500,614.0800170898438
08/27/2014,29900,,34500,614.4199829101563
08/26/2014,31000,,34300,611.5499877929688
08/25/2014,33300,,34400,612.6599731445313
08/22/2014,33500,,34500,609.27001953125
08/21/2014,33900,,34600,598.7999877929688
08/20/2014,31800,,34500,599.780029296875
08/19/2014,30000,,34500,604.97998046875
08/18/2014,31000,,34800,605.0999755859375
08/15/2014,30500,,34800,603.5900268554688
08/14/2014,29000,,34800,610.3900146484375
08/13/2014,29200,,34600,611.9299926757813
08/12/2014,28500,,34900,613.2899780273438
08/11/2014,27900,,35000,615.7999877929688
08/08/2014,27800,,35000,625.6599731445313
08/07/2014,27800,,35400,627.6599731445313
08/06/2014,28100,,35000,630.3400268554688
08/05/2014,29000,,35400,632.5
08/04/2014,28700,,35300,628.989990234375
08/01/2014,28900,,35000,628.7999877929688
07/31/2014,28000,,35500,626.9199829101563
07/30/2014,28600,,35500,639.8499755859375
07/29/2014,28700,,35700,638.6500244140625
07/28/2014,28300,,35800,640.219970703125
07/25/2014,28000,,35300,640.75
07/24/2014,27800,,35300,636.6500244140625
07/23/2014,27500,,35900,632.030029296875
07/22/2014,27400,,36000,628.77001953125
07/21/2014,27500,,36600,629.0599975585938
07/18/2014,27400,,37000,625.8800048828125
07/17/2014,27600,,35900,620.1400146484375
07/16/2014,26300,,36900,612.9400024414063
07/15/2014,27800,,37300,606.7000122070313
07/14/2014,27400,,36800,604.6400146484375
07/11/2014,27100,,36900,605.0800170898438
07/10/2014,27100,,37500,604.239990234375
07/09/2014,27100,,35900,605.25
07/08/2014,27000,,36000,602.760009765625
07/07/2014,26800,,36300,601.780029296875
07/04/2014,26700,,36000,602.1300048828125
07/03/2014,26700,,36000,605.4299926757813
07/02/2014,26900,,35200,607.6199951171875
07/01/2014,27200,,34900,606.7000122070313
06/30/2014,27200,,35600,607.72998046875
06/27/2014,27700,,34900,599.0399780273438
06/26/2014,27400,,35400,593.9000244140625
06/25/2014,27100,,34000,596.0700073242188
06/24/2014,27100,,34700,589.3300170898438
06/23/2014,27100,,34800,592.239990234375
06/20/2014,27100,,34300,589.4500122070313
06/19/2014,27300,,34600,600.1400146484375
06/18/2014,27400,,34400,602.0599975585938
06/17/2014,27400,,34500,597.5
06/16/2014,27300,,34500,597.97998046875
06/13/2014,27200,,33400,601.0399780273438
06/12/2014,27200,,34200,596.260009765625
06/11/2014,27500,,35500,590.3699951171875
06/10/2014,27800,,35400,589.6799926757813
06/09/2014,27700,,35500,589.3099975585938
06/06/2014,27600,,36100,586.22998046875
06/05/2014,27800,,36800,582.77001953125
06/04/2014,27900,,36200,584.8800048828125
06/03/2014,27500,,36600,591.5999755859375
06/02/2014,27100,,36100,591.469970703125
05/30/2014,27000,,37200,590.6900024414063
05/29/2014,28000,,37800,589.3499755859375
05/28/2014,28000,,37800,585.02001953125
05/27/2014,28000,,38000,578.7999877929688
05/26/2014,29000,,38600,578.0700073242188
05/23/2014,29000,,39200,578.1300048828125
05/22/2014,28400,,39700,578.8200073242188
05/21/2014,28400,,39100,576.4000244140625
05/20/2014,28400,,39000,572.27001953125
05/19/2014,28000,,39000,569.739990234375
05/16/2014,28000,,39000,565.9199829101563
05/15/2014,28800,,39000,560.780029296875
05/14/2014,27500,,40700,567.3499755859375
05/13/2014,28000,,40900,570.030029296875
05/12/2014,27200,,41000,572.25
05/09/2014,28300,,41800,572.3699951171875
05/08/2014,26600,,42000,574.47998046875
05/07/2014,28100,,42000,573.77001953125
05/06/2014,28100,,42600,570.3599853515625
05/05/2014,29000,,43000,566.8900146484375
04/28/2014,29800,,43000,565.6099853515625
04/25/2014,29000,,43500,559.0399780273438
04/24/2014,28500,,44000,551.0999755859375
04/23/2014,28500,,43700,553.4600219726563
04/22/2014,29500,,43700,558.760009765625
04/21/2014,27900,,44100,556.7999877929688
04/18/2014,28000,,44300,562.02001953125
04/17/2014,29000,,44100,558.4500122070313
04/16/2014,29500,,44500,557.3400268554688
04/15/2014,29500,,44200,552.75
04/14/2014,29800,,44300,544.0599975585938
04/11/2014,30000,,44200,541.489990234375
04/10/2014,30000,,45600,541.72998046875
04/08/2014,30400,,44000,543.8800048828125
04/07/2014,30400,,44300,537.52001953125
04/04/2014,30600,,43500,533.0399780273438
04/03/2014,30400,,43300,529.489990234375
04/02/2014,30500,,43300,524.0499877929688
04/01/2014,31000,,43500,529.530029296875
03/31/2014,31100,,42500,513.9099731445313
03/28/2014,30900,,43400,517.0499877929688
03/27/2014,30900,,43500,542.4600219726563
03/26/2014,31100,,43500,527.0900268554688
03/25/2014,31300,,43500,559.969970703125
03/24/2014,31300,,43000,555.1099853515625
03/21/2014,30900,,45800,564.8499755859375
03/20/2014,30700,,43000,578
03/19/2014,31000,,42100,573.0999755859375
03/18/2014,31000,,43000,578.9199829101563
03/17/2014,31500,,42000,570.4600219726563
03/14/2014,31500,,42000,569.3599853515625
03/13/2014,30800,,42000,569.8699951171875
03/12/2014,31600,,42000,558.1400146484375
03/11/2014,31300,,42000,565.3300170898438
03/10/2014,31500,,41900,580.3099975585938
03/07/2014,31500,,41600,574.2899780273438
03/06/2014,31000,,41900,586.0900268554688
03/05/2014,31200,,42000,596.1099853515625
03/04/2014,31300,,41600,600.5700073242188
03/03/2014,31800,,42000,601.3300170898438
02/28/2014,31700,,42500,603.25
